ranking,query,sort_by_filter,video_id,video_url
6,methadone clinic,relevance,KhgRH9WfCs4,https://www.youtube.com/watch?v=KhgRH9WfCs4
7,methadone clinic,relevance,qN_qDF0ynMw,https://www.youtube.com/watch?v=qN_qDF0ynMw
8,methadone clinic,relevance,7_Gimu8m62E,https://www.youtube.com/watch?v=7_Gimu8m62E
9,methadone clinic,relevance,Vii66nBbefw,https://www.youtube.com/watch?v=Vii66nBbefw
10,methadone clinic,relevance,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
1,methadone clinic,viewCount,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
2,methadone clinic,viewCount,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
3,methadone clinic,viewCount,uQyTeAj82KA,https://www.youtube.com/watch?v=uQyTeAj82KA
4,methadone clinic,viewCount,bSiZPR6zUrA,https://www.youtube.com/watch?v=bSiZPR6zUrA
5,methadone clinic,viewCount,dw6laQ4-Zgs,https://www.youtube.com/watch?v=dw6laQ4-Zgs
6,methadone clinic,viewCount,Ph73akbnveg,https://www.youtube.com/watch?v=Ph73akbnveg
7,methadone clinic,viewCount,HqScXW4hrH4,https://www.youtube.com/watch?v=HqScXW4hrH4
8,methadone clinic,viewCount,yg0OInSkxXg,https://www.youtube.com/watch?v=yg0OInSkxXg
9,methadone clinic,viewCount,kA4y2iyV6lI,https://www.youtube.com/watch?v=kA4y2iyV6lI
10,methadone clinic,viewCount,UTh0l-EQbIE,https://www.youtube.com/watch?v=UTh0l-EQbIE
1,methadone clinic,date,ekeWK3WYMIA,https://www.youtube.com/watch?v=ekeWK3WYMIA
2,methadone clinic,date,_ZS5b-MMqtI,https://www.youtube.com/watch?v=_ZS5b-MMqtI
3,methadone clinic,date,NkcMgEn4RlU,https://www.youtube.com/watch?v=NkcMgEn4RlU
4,methadone clinic,date,PgkEIFjJbk4,https://www.youtube.com/watch?v=PgkEIFjJbk4
5,methadone clinic,date,wKz6vziF_zA,https://www.youtube.com/watch?v=wKz6vziF_zA
6,methadone clinic,date,9NjbGJFrAic,https://www.youtube.com/watch?v=9NjbGJFrAic
7,methadone clinic,date,D_vPRtouME0,https://www.youtube.com/watch?v=D_vPRtouME0
8,methadone clinic,date,hv4mtNsDEh8,https://www.youtube.com/watch?v=hv4mtNsDEh8
9,methadone clinic,date,ckRJ133BoE0,https://www.youtube.com/watch?v=ckRJ133BoE0
10,methadone clinic,date,t__mnCH1Ryc,https://www.youtube.com/watch?v=t__mnCH1Ryc
1,methadone clinic,rating,1WAk2uoou6U,https://www.youtube.com/watch?v=1WAk2uoou6U
2,methadone clinic,rating,7moH8Ebzxa4,https://www.youtube.com/watch?v=7moH8Ebzxa4
3,methadone clinic,rating,tU8htlALruA,https://www.youtube.com/watch?v=tU8htlALruA
4,methadone clinic,rating,GhljMPu3Q1A,https://www.youtube.com/watch?v=GhljMPu3Q1A
5,methadone clinic,rating,09PaWWTnylk,https://www.youtube.com/watch?v=09PaWWTnylk
6,methadone clinic,rating,-3G162dqVVI,https://www.youtube.com/watch?v=-3G162dqVVI
7,methadone clinic,rating,B2iMg6P48Q8,https://www.youtube.com/watch?v=B2iMg6P48Q8
8,methadone clinic,rating,kYQmbsaOUEA,https://www.youtube.com/watch?v=kYQmbsaOUEA
9,methadone clinic,rating,dKK7Alic3no,https://www.youtube.com/watch?v=dKK7Alic3no
10,methadone clinic,rating,GqSZUksYork,https://www.youtube.com/watch?v=GqSZUksYork
1,methadone withdrawal,relevance,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
2,methadone withdrawal,relevance,HMchXc5lemU,https://www.youtube.com/watch?v=HMchXc5lemU
3,methadone withdrawal,relevance,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
4,methadone withdrawal,relevance,uobxtsc8i6c,https://www.youtube.com/watch?v=uobxtsc8i6c
5,methadone withdrawal,relevance,fZ7GMj2TFCk,https://www.youtube.com/watch?v=fZ7GMj2TFCk
6,methadone withdrawal,relevance,RIpxjldBbdc,https://www.youtube.com/watch?v=RIpxjldBbdc
7,methadone withdrawal,relevance,4DWRif0_vms,https://www.youtube.com/watch?v=4DWRif0_vms
8,methadone withdrawal,relevance,ClCFwxKuIBM,https://www.youtube.com/watch?v=ClCFwxKuIBM
9,methadone withdrawal,relevance,K4kaB34jSm8,https://www.youtube.com/watch?v=K4kaB34jSm8
10,methadone withdrawal,relevance,9p4En_ytXEI,https://www.youtube.com/watch?v=9p4En_ytXEI
1,methadone withdrawal,viewCount,NaMgdlUcsko,https://www.youtube.com/watch?v=NaMgdlUcsko
2,methadone withdrawal,viewCount,zDnwfULWHoc,https://www.youtube.com/watch?v=zDnwfULWHoc
3,methadone withdrawal,viewCount,HMchXc5lemU,https://www.youtube.com/watch?v=HMchXc5lemU
4,methadone withdrawal,viewCount,tQxRsis3hzs,https://www.youtube.com/watch?v=tQxRsis3hzs
5,methadone withdrawal,viewCount,K4kaB34jSm8,https://www.youtube.com/watch?v=K4kaB34jSm8
6,methadone withdrawal,viewCount,8psftMfPRTI,https://www.youtube.com/watch?v=8psftMfPRTI
7,methadone withdrawal,viewCount,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
8,methadone withdrawal,viewCount,eRCmnWD9pms,https://www.youtube.com/watch?v=eRCmnWD9pms
9,methadone withdrawal,viewCount,kYD73NGxpdw,https://www.youtube.com/watch?v=kYD73NGxpdw
10,methadone withdrawal,viewCount,KytXvCHTOXQ,https://www.youtube.com/watch?v=KytXvCHTOXQ
1,methadone withdrawal,date,Iw58x1sj7co,https://www.youtube.com/watch?v=Iw58x1sj7co
2,methadone withdrawal,date,bTNuH1R-ygA,https://www.youtube.com/watch?v=bTNuH1R-ygA
3,methadone withdrawal,date,Buydv-PGFqs,https://www.youtube.com/watch?v=Buydv-PGFqs
4,methadone withdrawal,date,lDrHcRa9hT4,https://www.youtube.com/watch?v=lDrHcRa9hT4
5,methadone withdrawal,date,jWlSA_N4Wbg,https://www.youtube.com/watch?v=jWlSA_N4Wbg
6,methadone withdrawal,date,YMnvJjMIkNI,https://www.youtube.com/watch?v=YMnvJjMIkNI
7,methadone withdrawal,date,s5gNGk1j6EY,https://www.youtube.com/watch?v=s5gNGk1j6EY
8,methadone withdrawal,date,j3QKlFMv4p0,https://www.youtube.com/watch?v=j3QKlFMv4p0
9,methadone withdrawal,date,kP3Yxmvl0DU,https://www.youtube.com/watch?v=kP3Yxmvl0DU
10,methadone withdrawal,date,ygV84lgD5FY,https://www.youtube.com/watch?v=ygV84lgD5FY
1,methadone withdrawal,rating,Va-yqi04SU8,https://www.youtube.com/watch?v=Va-yqi04SU8
2,methadone withdrawal,rating,uvYVmdgNQHE,https://www.youtube.com/watch?v=uvYVmdgNQHE
3,methadone withdrawal,rating,pLrcMoljmkw,https://www.youtube.com/watch?v=pLrcMoljmkw
4,methadone withdrawal,rating,HfgI1P1NyOM,https://www.youtube.com/watch?v=HfgI1P1NyOM
5,methadone withdrawal,rating,b86kn81EAYc,https://www.youtube.com/watch?v=b86kn81EAYc
6,methadone withdrawal,rating,IoFkpN5sPuQ,https://www.youtube.com/watch?v=IoFkpN5sPuQ
7,methadone withdrawal,rating,ACE1qBSmfdA,https://www.youtube.com/watch?v=ACE1qBSmfdA
8,methadone withdrawal,rating,wAv7gHLMErQ,https://www.youtube.com/watch?v=wAv7gHLMErQ
9,methadone withdrawal,rating,hvYzmvLqT6o,https://www.youtube.com/watch?v=hvYzmvLqT6o
10,methadone withdrawal,rating,PEDOp7UQEbc,https://www.youtube.com/watch?v=PEDOp7UQEbc
1,methadone detox,relevance,uobxtsc8i6c,https://www.youtube.com/watch?v=uobxtsc8i6c
2,methadone detox,relevance,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
3,methadone detox,relevance,RIpxjldBbdc,https://www.youtube.com/watch?v=RIpxjldBbdc
4,methadone detox,relevance,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
5,methadone detox,relevance,fZ7GMj2TFCk,https://www.youtube.com/watch?v=fZ7GMj2TFCk
6,methadone detox,relevance,9p4En_ytXEI,https://www.youtube.com/watch?v=9p4En_ytXEI
7,methadone detox,relevance,7_Gimu8m62E,https://www.youtube.com/watch?v=7_Gimu8m62E
8,methadone detox,relevance,JIB4sZCit80,https://www.youtube.com/watch?v=JIB4sZCit80
9,methadone detox,relevance,lXoLnjQx3y8,https://www.youtube.com/watch?v=lXoLnjQx3y8
10,methadone detox,relevance,bMitni3tC-c,https://www.youtube.com/watch?v=bMitni3tC-c
1,methadone detox,viewCount,zDnwfULWHoc,https://www.youtube.com/watch?v=zDnwfULWHoc
2,methadone detox,viewCount,HMchXc5lemU,https://www.youtube.com/watch?v=HMchXc5lemU
3,methadone detox,viewCount,K4kaB34jSm8,https://www.youtube.com/watch?v=K4kaB34jSm8
4,methadone detox,viewCount,8psftMfPRTI,https://www.youtube.com/watch?v=8psftMfPRTI
5,methadone detox,viewCount,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
6,methadone detox,viewCount,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
7,methadone detox,viewCount,avcvRcV5etU,https://www.youtube.com/watch?v=avcvRcV5etU
8,methadone detox,viewCount,YwAFlhofYyo,https://www.youtube.com/watch?v=YwAFlhofYyo
9,methadone detox,viewCount,kwUAAK-jPK0,https://www.youtube.com/watch?v=kwUAAK-jPK0
10,methadone detox,viewCount,JczoO7ogOS8,https://www.youtube.com/watch?v=JczoO7ogOS8
1,methadone detox,date,ZcBvY6Y5IlQ,https://www.youtube.com/watch?v=ZcBvY6Y5IlQ
2,methadone detox,date,Iw58x1sj7co,https://www.youtube.com/watch?v=Iw58x1sj7co
3,methadone detox,date,Buydv-PGFqs,https://www.youtube.com/watch?v=Buydv-PGFqs
4,methadone detox,date,04wt2bCCjLo,https://www.youtube.com/watch?v=04wt2bCCjLo
5,methadone detox,date,AVWl-p96EmY,https://www.youtube.com/watch?v=AVWl-p96EmY
6,methadone detox,date,jWlSA_N4Wbg,https://www.youtube.com/watch?v=jWlSA_N4Wbg
7,methadone detox,date,YMnvJjMIkNI,https://www.youtube.com/watch?v=YMnvJjMIkNI
8,methadone detox,date,s5gNGk1j6EY,https://www.youtube.com/watch?v=s5gNGk1j6EY
9,methadone detox,date,j3QKlFMv4p0,https://www.youtube.com/watch?v=j3QKlFMv4p0
10,methadone detox,date,kP3Yxmvl0DU,https://www.youtube.com/watch?v=kP3Yxmvl0DU
1,methadone detox,rating,uvYVmdgNQHE,https://www.youtube.com/watch?v=uvYVmdgNQHE
2,methadone detox,rating,pLrcMoljmkw,https://www.youtube.com/watch?v=pLrcMoljmkw
3,methadone detox,rating,HfgI1P1NyOM,https://www.youtube.com/watch?v=HfgI1P1NyOM
4,methadone detox,rating,Q0lMCh9dujY,https://www.youtube.com/watch?v=Q0lMCh9dujY
5,methadone detox,rating,b86kn81EAYc,https://www.youtube.com/watch?v=b86kn81EAYc
6,methadone detox,rating,IoFkpN5sPuQ,https://www.youtube.com/watch?v=IoFkpN5sPuQ
7,methadone detox,rating,NbB3HrANJMg,https://www.youtube.com/watch?v=NbB3HrANJMg
8,methadone detox,rating,ACE1qBSmfdA,https://www.youtube.com/watch?v=ACE1qBSmfdA
9,methadone detox,rating,SZvhqcbXVaI,https://www.youtube.com/watch?v=SZvhqcbXVaI
10,methadone detox,rating,wAv7gHLMErQ,https://www.youtube.com/watch?v=wAv7gHLMErQ
1,what is methadone,relevance,dw6laQ4-Zgs,https://www.youtube.com/watch?v=dw6laQ4-Zgs
2,what is methadone,relevance,mPm9BLFHgwQ,https://www.youtube.com/watch?v=mPm9BLFHgwQ
3,what is methadone,relevance,oxR5enMsn0U,https://www.youtube.com/watch?v=oxR5enMsn0U
4,what is methadone,relevance,X1XYwYiSM20,https://www.youtube.com/watch?v=X1XYwYiSM20
5,what is methadone,relevance,gXMt94hLolM,https://www.youtube.com/watch?v=gXMt94hLolM
6,what is methadone,relevance,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
7,what is methadone,relevance,rzMFyOltqhc,https://www.youtube.com/watch?v=rzMFyOltqhc
8,what is methadone,relevance,RIpxjldBbdc,https://www.youtube.com/watch?v=RIpxjldBbdc
9,what is methadone,relevance,ywI3HMMEhvo,https://www.youtube.com/watch?v=ywI3HMMEhvo
10,what is methadone,relevance,1YriNwiVCYs,https://www.youtube.com/watch?v=1YriNwiVCYs
1,what is methadone,viewCount,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
2,what is methadone,viewCount,bSiZPR6zUrA,https://www.youtube.com/watch?v=bSiZPR6zUrA
3,what is methadone,viewCount,dw6laQ4-Zgs,https://www.youtube.com/watch?v=dw6laQ4-Zgs
4,what is methadone,viewCount,HefRfvBKmvo,https://www.youtube.com/watch?v=HefRfvBKmvo
5,what is methadone,viewCount,mPm9BLFHgwQ,https://www.youtube.com/watch?v=mPm9BLFHgwQ
6,what is methadone,viewCount,oxR5enMsn0U,https://www.youtube.com/watch?v=oxR5enMsn0U
7,what is methadone,viewCount,HEheSw165Oo,https://www.youtube.com/watch?v=HEheSw165Oo
8,what is methadone,viewCount,kA4y2iyV6lI,https://www.youtube.com/watch?v=kA4y2iyV6lI
9,what is methadone,viewCount,sZ5-i72Yl2Q,https://www.youtube.com/watch?v=sZ5-i72Yl2Q
10,what is methadone,viewCount,3xSjySt3oH4,https://www.youtube.com/watch?v=3xSjySt3oH4
1,what is methadone,date,vELQfNbc90M,https://www.youtube.com/watch?v=vELQfNbc90M
2,what is methadone,date,R_PrDlLcQr0,https://www.youtube.com/watch?v=R_PrDlLcQr0
3,what is methadone,date,uDliEH4eg_M,https://www.youtube.com/watch?v=uDliEH4eg_M
4,what is methadone,date,H9Kw2ps2OCk,https://www.youtube.com/watch?v=H9Kw2ps2OCk
5,what is methadone,date,8EBVhRQBOCA,https://www.youtube.com/watch?v=8EBVhRQBOCA
6,what is methadone,date,qq1p0gp1YQI,https://www.youtube.com/watch?v=qq1p0gp1YQI
7,what is methadone,date,srnYdN_dDiI,https://www.youtube.com/watch?v=srnYdN_dDiI
8,what is methadone,date,7gtWuoWGQWM,https://www.youtube.com/watch?v=7gtWuoWGQWM
9,what is methadone,date,vt8x0PvxpVM,https://www.youtube.com/watch?v=vt8x0PvxpVM
10,what is methadone,date,hXsLBU33bxQ,https://www.youtube.com/watch?v=hXsLBU33bxQ
1,what is methadone,rating,MckhHpdPfu0,https://www.youtube.com/watch?v=MckhHpdPfu0
2,what is methadone,rating,8EQrRZju5x4,https://www.youtube.com/watch?v=8EQrRZju5x4
3,what is methadone,rating,aRElNVPdBpk,https://www.youtube.com/watch?v=aRElNVPdBpk
4,what is methadone,rating,C8hZCDia8yc,https://www.youtube.com/watch?v=C8hZCDia8yc
5,what is methadone,rating,1YriNwiVCYs,https://www.youtube.com/watch?v=1YriNwiVCYs
6,what is methadone,rating,5SVA7U83A68,https://www.youtube.com/watch?v=5SVA7U83A68
7,what is methadone,rating,H9Kw2ps2OCk,https://www.youtube.com/watch?v=H9Kw2ps2OCk
8,what is methadone,rating,vELQfNbc90M,https://www.youtube.com/watch?v=vELQfNbc90M
9,what is methadone,rating,lSVgzQhPpuE,https://www.youtube.com/watch?v=lSVgzQhPpuE
10,what is methadone,rating,dvyT3oOjfig,https://www.youtube.com/watch?v=dvyT3oOjfig
1,house methadone,relevance,mvDWtMVPyf8,https://www.youtube.com/watch?v=mvDWtMVPyf8
2,house methadone,relevance,JJxJUgR8r7M,https://www.youtube.com/watch?v=JJxJUgR8r7M
3,house methadone,relevance,IkqANQLpVTc,https://www.youtube.com/watch?v=IkqANQLpVTc
4,house methadone,relevance,aIMa6G6EmC8,https://www.youtube.com/watch?v=aIMa6G6EmC8
5,house methadone,relevance,2VFkNLTckVg,https://www.youtube.com/watch?v=2VFkNLTckVg
6,house methadone,relevance,8I86HIkwIuQ,https://www.youtube.com/watch?v=8I86HIkwIuQ
7,house methadone,relevance,oIlV0IyHWSY,https://www.youtube.com/watch?v=oIlV0IyHWSY
8,house methadone,relevance,ssRv43MZPJs,https://www.youtube.com/watch?v=ssRv43MZPJs
9,house methadone,relevance,xnQZtaxtwUI,https://www.youtube.com/watch?v=xnQZtaxtwUI
10,house methadone,relevance,mkXte87QB08,https://www.youtube.com/watch?v=mkXte87QB08
1,house methadone,viewCount,ObWzvqknX2A,https://www.youtube.com/watch?v=ObWzvqknX2A
2,house methadone,viewCount,4-QAoTXP6pE,https://www.youtube.com/watch?v=4-QAoTXP6pE
3,house methadone,viewCount,tLMzEOoSjc4,https://www.youtube.com/watch?v=tLMzEOoSjc4
4,house methadone,viewCount,LNO-ZuV8URM,https://www.youtube.com/watch?v=LNO-ZuV8URM
5,house methadone,viewCount,dOwZblb30J4,https://www.youtube.com/watch?v=dOwZblb30J4
6,house methadone,viewCount,MBjbO6zCkAY,https://www.youtube.com/watch?v=MBjbO6zCkAY
7,house methadone,viewCount,kqefPDnZCQI,https://www.youtube.com/watch?v=kqefPDnZCQI
8,house methadone,viewCount,vWrnbj5kt54,https://www.youtube.com/watch?v=vWrnbj5kt54
9,house methadone,viewCount,mvDWtMVPyf8,https://www.youtube.com/watch?v=mvDWtMVPyf8
10,house methadone,viewCount,5V5ytuJaqyw,https://www.youtube.com/watch?v=5V5ytuJaqyw
1,house methadone,date,WC5bKq5PGQE,https://www.youtube.com/watch?v=WC5bKq5PGQE
2,house methadone,date,zPsdG5Qom0s,https://www.youtube.com/watch?v=zPsdG5Qom0s
3,house methadone,date,0hR2Hwkhey8,https://www.youtube.com/watch?v=0hR2Hwkhey8
4,house methadone,date,xnQZtaxtwUI,https://www.youtube.com/watch?v=xnQZtaxtwUI
5,house methadone,date,1WCg9Hf9gis,https://www.youtube.com/watch?v=1WCg9Hf9gis
6,house methadone,date,9JZYMr5UkhM,https://www.youtube.com/watch?v=9JZYMr5UkhM
7,house methadone,date,qA9TA21_1Pk,https://www.youtube.com/watch?v=qA9TA21_1Pk
8,house methadone,date,QZQLfAorFjs,https://www.youtube.com/watch?v=QZQLfAorFjs
9,house methadone,date,91WwpAjb-no,https://www.youtube.com/watch?v=91WwpAjb-no
10,house methadone,date,EUlb-ozQEk8,https://www.youtube.com/watch?v=EUlb-ozQEk8
1,house methadone,rating,ZgA9D30EVQQ,https://www.youtube.com/watch?v=ZgA9D30EVQQ
2,house methadone,rating,wOcWTXAL2JA,https://www.youtube.com/watch?v=wOcWTXAL2JA
3,house methadone,rating,qNF3T-S18YY,https://www.youtube.com/watch?v=qNF3T-S18YY
4,house methadone,rating,p7SivvBZzck,https://www.youtube.com/watch?v=p7SivvBZzck
5,house methadone,rating,xGkyxNgqGtk,https://www.youtube.com/watch?v=xGkyxNgqGtk
6,house methadone,rating,c_vreCv3oM8,https://www.youtube.com/watch?v=c_vreCv3oM8
7,house methadone,rating,PvPxpt8eEZg,https://www.youtube.com/watch?v=PvPxpt8eEZg
8,house methadone,rating,4tHG46ALAZ8,https://www.youtube.com/watch?v=4tHG46ALAZ8
9,house methadone,rating,eYXszKdNjaY,https://www.youtube.com/watch?v=eYXszKdNjaY
10,house methadone,rating,zPsdG5Qom0s,https://www.youtube.com/watch?v=zPsdG5Qom0s
1,methadone addiction,relevance,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
2,methadone addiction,relevance,mPm9BLFHgwQ,https://www.youtube.com/watch?v=mPm9BLFHgwQ
3,methadone addiction,relevance,6KctTNUNbMw,https://www.youtube.com/watch?v=6KctTNUNbMw
4,methadone addiction,relevance,bSiZPR6zUrA,https://www.youtube.com/watch?v=bSiZPR6zUrA
5,methadone addiction,relevance,dw6laQ4-Zgs,https://www.youtube.com/watch?v=dw6laQ4-Zgs
6,methadone addiction,relevance,kkMtfNV23Fs,https://www.youtube.com/watch?v=kkMtfNV23Fs
7,methadone addiction,relevance,fZ7GMj2TFCk,https://www.youtube.com/watch?v=fZ7GMj2TFCk
8,methadone addiction,relevance,y_-TwEqq4O0,https://www.youtube.com/watch?v=y_-TwEqq4O0
9,methadone addiction,relevance,h-FwZ6PEKp4,https://www.youtube.com/watch?v=h-FwZ6PEKp4
10,methadone addiction,relevance,ClCFwxKuIBM,https://www.youtube.com/watch?v=ClCFwxKuIBM
1,methadone addiction,viewCount,SY44e1OOQGQ,https://www.youtube.com/watch?v=SY44e1OOQGQ
2,methadone addiction,viewCount,SNE8j5d43Ag,https://www.youtube.com/watch?v=SNE8j5d43Ag
3,methadone addiction,viewCount,7A-eW3Nb4IQ,https://www.youtube.com/watch?v=7A-eW3Nb4IQ
4,methadone addiction,viewCount,id-VjL_keXc,https://www.youtube.com/watch?v=id-VjL_keXc
5,methadone addiction,viewCount,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
6,methadone addiction,viewCount,Y7_KGm98lGs,https://www.youtube.com/watch?v=Y7_KGm98lGs
7,methadone addiction,viewCount,Jz869peR54s,https://www.youtube.com/watch?v=Jz869peR54s
8,methadone addiction,viewCount,ClCFwxKuIBM,https://www.youtube.com/watch?v=ClCFwxKuIBM
9,methadone addiction,viewCount,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
10,methadone addiction,viewCount,fgSLEakjlAs,https://www.youtube.com/watch?v=fgSLEakjlAs
1,methadone addiction,date,Buydv-PGFqs,https://www.youtube.com/watch?v=Buydv-PGFqs
2,methadone addiction,date,ZxD5DjRFKos,https://www.youtube.com/watch?v=ZxD5DjRFKos
3,methadone addiction,date,Od2Ma8ROdl8,https://www.youtube.com/watch?v=Od2Ma8ROdl8
4,methadone addiction,date,aOUcfKXgt-M,https://www.youtube.com/watch?v=aOUcfKXgt-M
5,methadone addiction,date,pK4WSQmAAxQ,https://www.youtube.com/watch?v=pK4WSQmAAxQ
6,methadone addiction,date,4C_p23DUsL8,https://www.youtube.com/watch?v=4C_p23DUsL8
7,methadone addiction,date,Ys3JxzJ1-yo,https://www.youtube.com/watch?v=Ys3JxzJ1-yo
8,methadone addiction,date,DFbE8kwzBvs,https://www.youtube.com/watch?v=DFbE8kwzBvs
9,methadone addiction,date,a7CG3Q25ZPM,https://www.youtube.com/watch?v=a7CG3Q25ZPM
10,methadone addiction,date,a3uMHhnBGz0,https://www.youtube.com/watch?v=a3uMHhnBGz0
1,methadone addiction,rating,uM2JJsAntBY,https://www.youtube.com/watch?v=uM2JJsAntBY
2,methadone addiction,rating,uvYVmdgNQHE,https://www.youtube.com/watch?v=uvYVmdgNQHE
3,methadone addiction,rating,cph07IX_zik,https://www.youtube.com/watch?v=cph07IX_zik
4,methadone addiction,rating,Bm8cE37qqc0,https://www.youtube.com/watch?v=Bm8cE37qqc0
5,methadone addiction,rating,OFGFeA6Ap7E,https://www.youtube.com/watch?v=OFGFeA6Ap7E
6,methadone addiction,rating,2MUiu02rzUI,https://www.youtube.com/watch?v=2MUiu02rzUI
7,methadone addiction,rating,89PhuyR8q84,https://www.youtube.com/watch?v=89PhuyR8q84
8,methadone addiction,rating,PEDOp7UQEbc,https://www.youtube.com/watch?v=PEDOp7UQEbc
9,methadone addiction,rating,4smL18U8v-Y,https://www.youtube.com/watch?v=4smL18U8v-Y
10,methadone addiction,rating,CAaTFDD6isg,https://www.youtube.com/watch?v=CAaTFDD6isg
1,methadone high,relevance,mPm9BLFHgwQ,https://www.youtube.com/watch?v=mPm9BLFHgwQ
2,methadone high,relevance,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
3,methadone high,relevance,HTpYWe0DQmM,https://www.youtube.com/watch?v=HTpYWe0DQmM
4,methadone high,relevance,rzMFyOltqhc,https://www.youtube.com/watch?v=rzMFyOltqhc
5,methadone high,relevance,qN_qDF0ynMw,https://www.youtube.com/watch?v=qN_qDF0ynMw
6,methadone high,relevance,kA4y2iyV6lI,https://www.youtube.com/watch?v=kA4y2iyV6lI
7,methadone high,relevance,tQxRsis3hzs,https://www.youtube.com/watch?v=tQxRsis3hzs
8,methadone high,relevance,1PxdRekV_N8,https://www.youtube.com/watch?v=1PxdRekV_N8
9,methadone high,relevance,fZ7GMj2TFCk,https://www.youtube.com/watch?v=fZ7GMj2TFCk
10,methadone high,relevance,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
1,methadone high,viewCount,7A-eW3Nb4IQ,https://www.youtube.com/watch?v=7A-eW3Nb4IQ
2,methadone high,viewCount,tQxRsis3hzs,https://www.youtube.com/watch?v=tQxRsis3hzs
3,methadone high,viewCount,-lTCT7M-sG4,https://www.youtube.com/watch?v=-lTCT7M-sG4
4,methadone high,viewCount,X5PPExoAems,https://www.youtube.com/watch?v=X5PPExoAems
5,methadone high,viewCount,Jz869peR54s,https://www.youtube.com/watch?v=Jz869peR54s
6,methadone high,viewCount,4F9QSJAWFeg,https://www.youtube.com/watch?v=4F9QSJAWFeg
7,methadone high,viewCount,bDU8VCAiOw8,https://www.youtube.com/watch?v=bDU8VCAiOw8
8,methadone high,viewCount,bSiZPR6zUrA,https://www.youtube.com/watch?v=bSiZPR6zUrA
9,methadone high,viewCount,ZxD5DjRFKos,https://www.youtube.com/watch?v=ZxD5DjRFKos
10,methadone high,viewCount,mPm9BLFHgwQ,https://www.youtube.com/watch?v=mPm9BLFHgwQ
1,methadone high,date,tcLptZrg5qg,https://www.youtube.com/watch?v=tcLptZrg5qg
2,methadone high,date,ZxD5DjRFKos,https://www.youtube.com/watch?v=ZxD5DjRFKos
3,methadone high,date,kya7Y62nMQU,https://www.youtube.com/watch?v=kya7Y62nMQU
4,methadone high,date,XXZISdcLTBQ,https://www.youtube.com/watch?v=XXZISdcLTBQ
5,methadone high,date,uhZb1-KHneE,https://www.youtube.com/watch?v=uhZb1-KHneE
6,methadone high,date,Ih2HHhRIdgQ,https://www.youtube.com/watch?v=Ih2HHhRIdgQ
7,methadone high,date,RIpxjldBbdc,https://www.youtube.com/watch?v=RIpxjldBbdc
8,methadone high,date,PBrckWBh5jw,https://www.youtube.com/watch?v=PBrckWBh5jw
9,methadone high,date,CRQriXQMhMA,https://www.youtube.com/watch?v=CRQriXQMhMA
10,methadone high,date,SHv6ogdu7gg,https://www.youtube.com/watch?v=SHv6ogdu7gg
1,methadone high,rating,zaotyFKdI3U,https://www.youtube.com/watch?v=zaotyFKdI3U
2,methadone high,rating,jU6oDFGHsk4,https://www.youtube.com/watch?v=jU6oDFGHsk4
3,methadone high,rating,lP9btLujW2M,https://www.youtube.com/watch?v=lP9btLujW2M
4,methadone high,rating,9yMLmqC5gr4,https://www.youtube.com/watch?v=9yMLmqC5gr4
5,methadone high,rating,o4UmO8wgGo0,https://www.youtube.com/watch?v=o4UmO8wgGo0
